name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
ampir,"A toolkit to predict antimicrobial peptides from protein sequences on a genome-wide scale.
    It incorporates two support vector machine models (""precursor"" and ""mature"") trained on publicly available antimicrobial peptide data using calculated
    physico-chemical and compositional sequence properties described in Meher et al. (2017) <doi:10.1038/srep42362>.
    In order to support genome-wide analyses, these models are designed to accept any type of protein as input
    and calculation of compositional properties has been optimised for high-throughput use. For details see Fingerhut et al. 2020 <doi:10.1101/2020.05.07.082412>.",2020-05-11,Legana Fingerhut,https://github.com/Legana/ampir,TRUE,https://github.com/legana/ampir,3243,5,2020-05-11T12:00:38Z,648.6
amt,"Manage and analyze animal movement data. The functionality of 'amt' includes methods to calculate track statistics (e.g. step lengths, speed, or turning angles), prepare data for fitting habitat selection analyses (resource selection functions and step-selection functions <doi:10.1890/04-0953> and integrated step-selection functions <doi:10.1111/2041-210X.12528>), and simulation of space-use from fitted step-selection functions <doi:10.1002/ecs2.1771>.",2020-04-28,Johannes Signer,https://github.com/jmsigner/amt,TRUE,https://github.com/jmsigner/amt,19886,9,2020-05-22T11:29:08Z,2209.5555555555557
AmyloGram,"Predicts amyloid proteins using random forests trained on the
    n-gram encoded peptides. The implemented algorithm can be accessed from
    both the command line and shiny-based GUI.",2017-10-11,Michal Burdukiewicz,https://github.com/michbur/AmyloGram,TRUE,https://github.com/michbur/amylogram,15714,7,2020-05-21T19:41:56Z,2244.8571428571427
AnaCoDa,"Is a collection of models to analyze genome scale codon
        data using a Bayesian framework. Provides visualization
        routines and checkpointing for model fittings. Currently
        published models to analyze gene data for selection on codon
        usage based on Ribosome Overhead Cost (ROC) are: ROC (Gilchrist
        et al. (2015) <doi:10.1093/gbe/evv087>), and ROC with phi
        (Wallace & Drummond (2013) <doi:10.1093/molbev/mst051>). In
        addition 'AnaCoDa' contains three currently unpublished models.
        The FONSE (First order approximation On NonSense Error) model
        analyzes gene data for selection on codon usage against of
        nonsense error rates. The PA (PAusing time) and PANSE (PAusing
        time + NonSense Error) models use ribosome footprinting data to
        analyze estimate ribosome pausing times with and without
        nonsense error rate from ribosome footprinting data.",2019-05-11,Cedric Landerer,https://github.com/clandere/AnaCoDa,TRUE,https://github.com/clandere/anacoda,13327,1,2019-06-12T11:13:15Z,13327
analogsea,"Provides a set of functions for interacting with the 'Digital
    Ocean' API at <https://developers.digitalocean.com/documentation/v2>, including
    creating images, destroying them, rebooting, getting details on regions, and
    available images.",2020-01-30,Scott Chamberlain,https://github.com/sckott/analogsea,TRUE,https://github.com/sckott/analogsea,68685,108,2020-04-15T00:43:56Z,635.9722222222222
analogue,"Fits Modern Analogue Technique and Weighted Averaging transfer 
  	     function models for prediction of environmental data from species 
	     data, and related methods used in palaeoecology.",2020-02-06,Gavin L. Simpson,https://github.com/gavinsimpson/analogue,TRUE,https://github.com/gavinsimpson/analogue,58809,11,2020-02-04T04:26:31Z,5346.272727272727
analogueExtra,"Provides additional functionality for the analogue package
	     that is not required by all users of the main package.",2016-04-10,Gavin L. Simpson,https://github.com/gavinsimpson/analogueExtra,TRUE,https://github.com/gavinsimpson/analogueextra,20394,1,2019-08-26T23:20:36Z,20394
analysisPipelines,"Enables data scientists to compose pipelines of analysis which consist of data manipulation, exploratory analysis & reporting, as well as modeling steps. Data scientists can use tools of their choice through an R interface, and compose interoperable pipelines between R, Spark, and Python.
    Credits to Mu Sigma for supporting the development of the package.
    Note - To enable pipelines involving Spark tasks, the package uses the 'SparkR' package. 
    The SparkR package needs to be installed to use Spark as an engine within a pipeline. SparkR is distributed natively with Apache Spark and is not distributed on CRAN. The SparkR version needs to directly map to the Spark version (hence the native distribution), and care needs to be taken to ensure that this is configured properly.
    To install SparkR from Github, run the following command if you know the Spark version: 'devtools::install_github('apache/spark@v2.x.x', subdir='R/pkg')'.
    The other option is to install SparkR by running the following terminal commands if Spark has already been installed: '$ export SPARK_HOME=/path/to/spark/directory && cd $SPARK_HOME/R/lib/SparkR/ && R -e ""devtools::install('.')""'.",2020-05-05,Mu Sigma,https://github.com/Mu-Sigma/analysis-pipelines,TRUE,https://github.com/mu-sigma/analysis-pipelines,8539,18,2020-05-05T14:06:35Z,474.3888888888889
Andromeda,"Storing very large data objects on a local drive, while still making it possible to manipulate the data in an efficient manner.",2020-06-03,Martijn Schuemie,"https://ohdsi.github.io/Andromeda/,
https://github.com/OHDSI/Andromeda",TRUE,https://github.com/ohdsi/andromeda,588,0,2020-06-03T05:11:30Z,NA
anglr,"Gives direct access to generic 3D tools and provides a full suite 
 of mesh-creation and 3D plotting functions. By extending the 'rgl' package 
 conversion and visualization functions for the 'mesh3d' class a wide variety of
 complex spatial data can be brought into 3D scenes. These tools allow for 
 spatial raster, polygons, and lines that are common in 'GIS' contexts to be 
 converted into mesh forms with high flexibility and the ability to integrate 
 disparate data types. Vector and raster data can be seamlessly combined as 
 meshes, and surfaces can be set to have material properties based on data 
 values or with image textures. Textures and other data combinations use 
 projection transformations to map between coordinate systems, and objects can 
 be easily visualized in an interactive scene at any stage. This package relies 
 on the 'RTriangle' package for high-quality triangular meshing which is 
 licensed restrictively under 'CC BY-NC-SA 4.0'. ",2020-05-13,Michael D. Sumner,https://github.com/hypertidy/anglr,TRUE,https://github.com/hypertidy/anglr,1113,45,2020-05-21T10:39:40Z,24.733333333333334
angstroms,"Helper functions for working with Regional Ocean Modeling System 'ROMS' output. See
    <https://www.myroms.org/> for more information about 'ROMS'. ",2017-05-01,Michael D. Sumner,https://github.com/mdsumner/angstroms,TRUE,https://github.com/mdsumner/angstroms,12475,2,2020-04-12T14:20:27Z,6237.5
animation,"Provides functions for animations in statistics, covering topics
    in probability theory, mathematical statistics, multivariate statistics,
    non-parametric statistics, sampling survey, linear models, time series,
    computational statistics, data mining and machine learning. These functions
    may be helpful in teaching statistics and data analysis. Also provided in this
    package are a series of functions to save animations to various formats, e.g.
    Flash, 'GIF', HTML pages, 'PDF' and videos. 'PDF' animations can be inserted
    into 'Sweave' / 'knitr' easily.",2018-12-11,Yihui Xie,https://yihui.name/animation,TRUE,https://github.com/yihui/animation,632661,162,2020-05-20T04:36:17Z,3905.314814814815
aniview,Animate Shiny and R Markdown content when it comes into view using 'animate-css' effects thanks to 'jQuery AniView'.,2020-03-31,Félix Luginbuhl,"https://felixluginbuhl.com/aniview,
https://github.com/lgnbhl/aniview",TRUE,https://github.com/lgnbhl/aniview,1240,1,2020-04-11T14:36:36Z,1240
ANN2,"Training of neural networks for classification and regression tasks
    using mini-batch gradient descent. Special features include a function for 
    training autoencoders, which can be used to detect anomalies, and some 
    related plotting functions. Multiple activation functions are supported, 
    including tanh, relu, step and ramp. For the use of the step and ramp 
    activation functions in detecting anomalies using autoencoders, see 
    Hawkins et al. (2002) <doi:10.1007/3-540-46145-0_17>. Furthermore, 
    several loss functions are supported, including robust ones such as Huber 
    and pseudo-Huber loss, as well as L1 and L2 regularization. The possible 
    options for optimization algorithms are RMSprop, Adam and SGD with momentum.
    The package contains a vectorized C++ implementation that facilitates 
    fast training through mini-batch learning.",2020-03-14,Bart Lammers,https://github.com/bflammers/ANN2,TRUE,https://github.com/bflammers/ann2,29442,6,2020-03-14T21:49:29Z,4907
AnnotationBustR,Extraction of subsequences into FASTA files from GenBank annotations where gene names may vary among accessions.,2018-04-09,Samuel R. Borstein,"https://github.com/sborstein/AnnotationBustR,
https://www.ncbi.nlm.nih.gov/nuccore,
https://en.wikipedia.org/wiki/FASTA_format",TRUE,https://github.com/sborstein/annotationbustr,15667,0,2019-11-12T18:51:33Z,NA
anomalize,"
    The 'anomalize' package enables a ""tidy"" workflow for detecting anomalies in data.
    The main functions are time_decompose(), anomalize(), and time_recompose().
    When combined, it's quite simple to decompose time series, detect anomalies,
    and create bands separating the ""normal"" data from the anomalous data at scale (i.e. for multiple time series). 
    Time series decomposition is used to remove trend and seasonal components via the time_decompose() function
    and methods include seasonal decomposition of time series by Loess (""stl"") and 
    seasonal decomposition by piecewise medians (""twitter""). The anomalize() function implements
    two methods for anomaly detection of residuals including using an inner quartile range (""iqr"")
    and generalized extreme studentized deviation (""gesd""). These methods are based on
    those used in the 'forecast' package and the Twitter 'AnomalyDetection' package. 
    Refer to the associated functions for specific references for these methods. ",2019-09-21,Matt Dancho,https://github.com/business-science/anomalize,TRUE,https://github.com/business-science/anomalize,58802,222,2020-04-24T20:06:48Z,264.8738738738739
antaresProcessing,"
    Process results generated by 'Antares', a powerful open source software developed by
    RTE (Réseau de Transport d’Électricité) to simulate and study electric power systems (more information about
    'Antares' here: <https://github.com/AntaresSimulatorTeam/Antares_Simulator>).
    This package provides functions to create new columns like net load, load factors, upward and
    downward margins or to compute aggregated statistics like economic surpluses
    of consumers, producers and sectors.",2020-02-26,Veronique Bachelier,https://github.com/rte-antares-rpackage/antaresProcessing,TRUE,https://github.com/rte-antares-rpackage/antaresprocessing,29552,8,2020-02-28T14:38:34Z,3694
